ETD,Date,Tot Daily Flt,departureoveralldelaytime,IROP,Dep snowcm,Dep DewPointC,Dep cloudcover,Dep humidity,Dep precipMM,Dep pressure,Dep tempC,Dep visibility,Temp Dew Spread,Dep Wx,Dep Wy,Dep Gust Wx,Dep Gust Wy,Arr snowcm,Arr DewPointC,Arr cloudcover,Arr humidity,Arr precipMM,Arr pressure,Arr tempC,Arr visibility,Arr Temp Dew Spread,Arr Gust Wx,Arr Gust Wy,Dep Drizzle,Dep Ice,TS,FZ Rain,Rain,Snow,Fog,Haze
1835,307,79,8,1,0.2,-10,89,70,0.0,1027,-5,8,5,0.5084084993613380,-5.811135738868510,0.6778779991484500,-7.7481809851580200,0.1,-14,100,61,0.0,1021,-9,7,5,-1.2720599691769700,-6.544181222984430,0,0,0,0,0,0,0,0
1835,307,79,8,1,0.2,-10,89,70,0.0,1027,-5,8,5,0.5084084993613380,-5.811135738868510,0.6778779991484500,-7.7481809851580200,0.1,-14,100,61,0.0,1021,-9,7,5,-1.2720599691769700,-6.544181222984430,0,0,0,0,0,0,0,0
1935,307,79,18,1,0.2,-10,79,72,0.0,1027,-6,8,4,0.4841985708203220,-5.534414989398590,0.6536680706074340,-7.471460235688090,0.1,-15,89,63,0.0,1021,-9,7,6,-1.837582372113330,-6.40841130625546,0,0,0,0,0,0,0,0
1935,307,79,18,1,0.2,-10,79,72,0.0,1027,-6,8,4,0.4841985708203220,-5.534414989398590,0.6536680706074340,-7.471460235688090,0.1,-15,89,63,0.0,1021,-9,7,6,-1.837582372113330,-6.40841130625546,0,0,0,0,0,0,0,0
2055,307,79,28,1,0.2,-11,69,74,0.0,1028,-7,9,4,0.5516780005792800,-5.2488655588881100,0.7839634745073980,-7.458914215262050,0.1,-15,79,65,0.0,1022,-10,8,5,-2.4973772894394200,-6.181225697111920,0,0,0,0,0,0,0,0
2055,307,79,28,1,0.2,-11,69,74,0.0,1028,-7,9,4,0.5516780005792800,-5.2488655588881100,0.7839634745073980,-7.458914215262050,0.1,-15,79,65,0.0,1022,-10,8,5,-2.4973772894394200,-6.181225697111920,0,0,0,0,0,0,0,0
1030,308,80,2,0,0.0,-10,47,80,0.0,1027,-7,10,3,-1.911921454503490,-2.7305068142966400,-2.5492286060046500,-3.6406757523955200,0.0,-15,40,69,0.0,1025,-11,10,4,-4.910463758239910,-4.910463758239910,0,0,0,0,0,0,0,0
1030,308,80,2,0,0.0,-10,47,80,0.0,1027,-7,10,3,-1.911921454503490,-2.7305068142966400,-2.5492286060046500,-3.6406757523955200,0.0,-15,40,69,0.0,1025,-11,10,4,-4.910463758239910,-4.910463758239910,0,0,0,0,0,0,0,0
1240,308,80,2,0,0.0,-8,62,75,0.0,1027,-5,10,3,-2.3570226039551600,-2.3570226039551600,-2.749859704614350,-2.7498597046143500,0.0,-14,58,61,0.0,1024,-8,10,6,-4.642354958847230,-5.532543200303730,0,0,0,0,0,0,0,0
1240,308,80,2,0,0.0,-8,62,75,0.0,1027,-5,10,3,-2.3570226039551600,-2.3570226039551600,-2.749859704614350,-2.7498597046143500,0.0,-14,58,61,0.0,1024,-8,10,6,-4.642354958847230,-5.532543200303730,0,0,0,0,0,0,0,0
1430,308,80,0,2,0.0,-7,41,71,0.0,1025,-3,10,4,-2.3977993344621700,-2.3155279015299900,-2.797432556872530,-2.7014492184516600,0.0,-13,47,59,0.0,1025,-7,10,6,-5.204349160568900,-5.78001530926862,0,0,0,0,0,0,0,0
1430,308,80,0,2,0.0,-7,41,71,0.0,1025,-3,10,4,-2.3977993344621700,-2.3155279015299900,-2.797432556872530,-2.7014492184516600,0.0,-13,47,59,0.0,1025,-7,10,6,-5.204349160568900,-5.78001530926862,0,0,0,0,0,0,0,0
1630,308,80,1,0,0.0,-7,31,70,0.0,1024,-2,10,5,-2.18686342996836,-2.515698600742570,-2.5513406682964200,-2.9349817008663300,0.0,-13,38,58,0.0,1026,-7,10,6,-5.892556509887900,-5.892556509887900,0,0,0,0,0,0,0,0
1630,308,80,1,0,0.0,-7,31,70,0.0,1024,-2,10,5,-2.18686342996836,-2.515698600742570,-2.5513406682964200,-2.9349817008663300,0.0,-13,38,58,0.0,1026,-7,10,6,-5.892556509887900,-5.892556509887900,0,0,0,0,0,0,0,0
1700,308,80,0,2,0.0,-6,31,71,0.0,1023,-2,10,4,-1.7960104931158900,-2.471996371701230,-2.285831536692950,-3.1461772003470200,0.0,-13,34,59,0.0,1026,-7,10,6,-6.2977679861650800,-5.872763656093740,0,0,0,0,0,0,0,0
1700,308,80,0,2,0.0,-6,31,71,0.0,1023,-2,10,4,-1.7960104931158900,-2.471996371701230,-2.285831536692950,-3.1461772003470200,0.0,-13,34,59,0.0,1026,-7,10,6,-6.2977679861650800,-5.872763656093740,0,0,0,0,0,0,0,0
1730,308,80,14,1,0.0,-6,31,71,0.0,1023,-2,10,4,-1.7960104931158900,-2.471996371701230,-2.285831536692950,-3.1461772003470200,0.0,-13,34,59,0.0,1026,-7,10,6,-6.2977679861650800,-5.872763656093740,0,0,0,0,0,0,0,0
1730,308,80,14,1,0.0,-6,31,71,0.0,1023,-2,10,4,-1.7960104931158900,-2.471996371701230,-2.285831536692950,-3.1461772003470200,0.0,-13,34,59,0.0,1026,-7,10,6,-6.2977679861650800,-5.872763656093740,0,0,0,0,0,0,0,0
1935,308,80,4,0,0.0,-6,23,73,0.0,1023,-2,10,4,-1.0950131791662000,-2.8526068587414500,-1.4931997897720900,-3.889918443738340,0.0,-14,30,61,0.0,1027,-9,10,5,-6.605731782021280,-5.947827612078740,0,0,0,0,0,0,0,0
1935,308,80,4,0,0.0,-6,23,73,0.0,1023,-2,10,4,-1.0950131791662000,-2.8526068587414500,-1.4931997897720900,-3.889918443738340,0.0,-14,30,61,0.0,1027,-9,10,5,-6.605731782021280,-5.947827612078740,0,0,0,0,0,0,0,0
2055,308,80,30,1,0.0,-6,15,76,0.0,1023,-3,10,3,-0.5830274858727780,-2.999416393867860,-0.7950374807356060,-4.090113264365270,0.0,-14,29,63,0.0,1027,-10,10,4,-6.605731782021280,-5.947827612078740,0,0,0,0,0,0,0,0
2055,308,80,30,1,0.0,-6,15,76,0.0,1023,-3,10,3,-0.5830274858727780,-2.999416393867860,-0.7950374807356060,-4.090113264365270,0.0,-14,29,63,0.0,1027,-10,10,4,-6.605731782021280,-5.947827612078740,0,0,0,0,0,0,0,0
900,309,45,8,1,0.0,-5,16,81,0.0,1027,-3,10,2,1.3373667181156600,1.7747455778828700,1.5045375578801200,1.996588775118230,0.0,-14,16,73,0.0,1025,-11,10,3,-2.3406913539746600,-1.9640732518199800,0,0,0,0,0,0,0,0
900,309,45,8,1,0.0,-5,16,81,0.0,1027,-3,10,2,1.3373667181156600,1.7747455778828700,1.5045375578801200,1.996588775118230,0.0,-14,16,73,0.0,1025,-11,10,3,-2.3406913539746600,-1.9640732518199800,0,0,0,0,0,0,0,0
1000,309,45,16,1,0.0,-5,23,80,0.0,1027,-2,10,3,0.8959198738632510,2.3339510662430000,1.0950131791662000,2.8526068587414500,0.0,-14,17,69,0.0,1026,-10,10,4,-2.4540679586191600,0.4770224884413620,0,0,0,0,0,0,0,0
1000,309,45,16,1,0.0,-5,23,80,0.0,1027,-2,10,3,0.8959198738632510,2.3339510662430000,1.0950131791662000,2.8526068587414500,0.0,-14,17,69,0.0,1026,-10,10,4,-2.4540679586191600,0.4770224884413620,0,0,0,0,0,0,0,0
1210,309,45,3,0,0.0,-4,39,79,0.0,1027,-1,10,3,-0.5788272588897680,3.2826925100406900,-0.675298468704729,3.829807928380810,0.0,-13,21,60,0.0,1028,-7,10,6,0.6778944051263340,1.522575762737670,0,0,0,0,0,0,0,0
1210,309,45,3,0,0.0,-4,39,79,0.0,1027,-1,10,3,-0.5788272588897680,3.2826925100406900,-0.675298468704729,3.829807928380810,0.0,-13,21,60,0.0,1028,-7,10,6,0.6778944051263340,1.522575762737670,0,0,0,0,0,0,0,0
1405,309,45,14,1,0.0,-4,27,78,0.0,1026,0,10,4,-0.6952642890676940,4.3897259582006100,-0.8690803613346170,5.487157447750760,0.0,-12,33,58,0.0,1028,-6,10,6,-0.0387831254161855,2.221883767014200,0,0,0,0,0,0,0,0
1405,309,45,14,1,0.0,-4,27,78,0.0,1026,0,10,4,-0.6952642890676940,4.3897259582006100,-0.8690803613346170,5.487157447750760,0.0,-12,33,58,0.0,1028,-6,10,6,-0.0387831254161855,2.221883767014200,0,0,0,0,0,0,0,0
1615,309,45,5,0,0.0,-3,21,78,0.0,1024,0,10,3,-0.609749369061311,5.801377722981590,-0.7839634745074000,7.458914215262050,0.0,-11,35,61,0.0,1028,-5,10,6,-0.7498368478128830,3.2479002159507800,0,0,0,0,0,0,0,0
1615,309,45,5,0,0.0,-3,21,78,0.0,1024,0,10,3,-0.609749369061311,5.801377722981590,-0.7839634745074000,7.458914215262050,0.0,-11,35,61,0.0,1028,-5,10,6,-0.7498368478128830,3.2479002159507800,0,0,0,0,0,0,0,0
900,310,72,4,0,0.0,3,86,89,1.2,1002,5,8,2,-8.180226528730530,-1.5900749614712100,-14.724407751715000,-2.862134930648170,3.4,-11,100,75,0.4,1020,-9,7,2,-3.0912242215513100,12.398223169082200,0,0,0,0,0,1,0,0
900,310,72,4,0,0.0,3,86,89,1.2,1002,5,8,2,-8.180226528730530,-1.5900749614712100,-14.724407751715000,-2.862134930648170,3.4,-11,100,75,0.4,1020,-9,7,2,-3.0912242215513100,12.398223169082200,0,0,0,0,0,1,0,0
1020,310,72,14,1,0.0,3,82,86,0.6,1002,5,8,2,-8.039164783725900,-3.0859462321956400,-14.26303429370730,-5.475065895830980,3.4,-10,100,77,0.2,1019,-7,5,3,-2.38511244220681,12.2703397930958,0,0,0,0,0,1,0,0
1020,310,72,14,1,0.0,3,82,86,0.6,1002,5,8,2,-8.039164783725900,-3.0859462321956400,-14.26303429370730,-5.475065895830980,3.4,-10,100,77,0.2,1019,-7,5,3,-2.38511244220681,12.2703397930958,0,0,0,0,0,1,0,0
1110,310,72,18,1,0.0,3,77,83,0.3,1003,5,9,2,-7.538205299168230,-4.7103934598507100,-12.956290357945400,-8.095988759118410,3.4,-8,100,78,1.3,1017,-6,4,2,-1.9554308130028900,12.34610425743920,0,0,0,1,1,1,0,0
1110,310,72,18,1,0.0,3,77,83,0.3,1003,5,9,2,-7.538205299168230,-4.7103934598507100,-12.956290357945400,-8.095988759118410,3.4,-8,100,78,1.3,1017,-6,4,2,-1.9554308130028900,12.34610425743920,0,0,0,1,1,1,0,0
1225,310,72,0,2,0.0,2,72,81,0.4,1003,5,9,3,-6.812160900209450,-6.1336972249562,-11.560030618537200,-10.408698321137800,3.4,-7,100,80,1.8,1015,-5,2,2,-1.5233667925643400,12.406826895516500,0,0,0,0,0,1,0,0
1225,310,72,0,2,0.0,2,72,81,0.4,1003,5,9,3,-6.812160900209450,-6.1336972249562,-11.560030618537200,-10.408698321137800,3.4,-7,100,80,1.8,1015,-5,2,2,-1.5233667925643400,12.406826895516500,0,0,0,0,0,1,0,0
1345,310,72,39,2,0.0,2,82,78,0.2,1004,5,10,3,-6.678230711206290,-6.6782307112062800,-10.999438818457400,-10.999438818457400,3.4,-5,100,83,0.9,1013,-4,3,1,-3.329788859342280,10.891248609579000,0,0,0,0,0,0,1,0
1345,310,72,39,2,0.0,2,82,78,0.2,1004,5,10,3,-6.678230711206290,-6.6782307112062800,-10.999438818457400,-10.999438818457400,3.4,-5,100,83,0.9,1013,-4,3,1,-3.329788859342280,10.891248609579000,0,0,0,0,0,0,1,0
1445,310,72,5,0,0.0,1,91,75,0.0,1005,5,10,4,-6.6305396117187400,-7.110383210186380,-10.608863378750000,-11.376613136298200,3.4,-4,100,85,1.9,1010,-2,5,2,-4.792121941695220,9.405068866432770,0,0,0,0,0,0,1,0
1445,310,72,5,0,0.0,1,91,75,0.0,1005,5,10,4,-6.6305396117187400,-7.110383210186380,-10.608863378750000,-11.376613136298200,3.4,-4,100,85,1.9,1010,-2,5,2,-4.792121941695220,9.405068866432770,0,0,0,0,0,0,1,0
1535,310,72,17,1,0.0,0,100,71,0.0,1006,5,10,5,-6.378351670741050,-7.337454252165840,-10.205362673185700,-11.739926803465300,3.4,-2,100,88,2.5,1008,-1,6,1,-5.8509793917560300,7.764511903237570,0,0,0,0,0,0,1,0
1535,310,72,17,1,0.0,0,100,71,0.0,1006,5,10,5,-6.378351670741050,-7.337454252165840,-10.205362673185700,-11.739926803465300,3.4,-2,100,88,2.5,1008,-1,6,1,-5.8509793917560300,7.764511903237570,0,0,0,0,0,0,1,0
1615,310,72,7,1,0.0,0,100,71,0.0,1006,5,10,5,-5.714578841732380,-7.865443000867540,-9.143326146771800,-12.584708801388100,3.4,-4,100,81,1.3,1009,-2,6,2,-8.419691425682040,4.861111111111110,0,0,0,0,1,1,0,0
1615,310,72,7,1,0.0,0,100,71,0.0,1006,5,10,5,-5.714578841732380,-7.865443000867540,-9.143326146771800,-12.584708801388100,3.4,-4,100,81,1.3,1009,-2,6,2,-8.419691425682040,4.861111111111110,0,0,0,0,1,1,0,0
1700,310,72,0,2,0.0,0,100,70,0.0,1007,5,10,5,-5.007314617181090,-8.333570979048310,-7.868637255570280,-13.09561153850450,3.4,-6,100,74,1.6,1011,-3,7,3,-9.352531760337050,1.3144126201784000,0,0,0,0,1,1,1,0
1700,310,72,0,2,0.0,0,100,70,0.0,1007,5,10,5,-5.007314617181090,-8.333570979048310,-7.868637255570280,-13.09561153850450,3.4,-6,100,74,1.6,1011,-3,7,3,-9.352531760337050,1.3144126201784000,0,0,0,0,1,1,1,0
1745,310,72,73,2,0.0,0,100,70,0.0,1007,5,10,5,-5.007314617181090,-8.333570979048310,-7.868637255570280,-13.09561153850450,3.4,-6,100,74,1.6,1011,-3,7,3,-9.352531760337050,1.3144126201784000,0,0,0,0,1,1,1,0
1745,310,72,73,2,0.0,0,100,70,0.0,1007,5,10,5,-5.007314617181090,-8.333570979048310,-7.868637255570280,-13.09561153850450,3.4,-6,100,74,1.6,1011,-3,7,3,-9.352531760337050,1.3144126201784000,0,0,0,0,1,1,1,0
1855,310,72,74,2,0.0,-1,100,69,0.0,1008,5,10,6,-4.413796525245600,-8.662563429609130,-6.935965968243080,-13.612599675100100,3.4,-8,100,68,2.2,1012,-4,7,4,-9.163904081495520,-2.2848179028857500,0,0,0,0,1,1,1,0
1855,310,72,74,2,0.0,-1,100,69,0.0,1008,5,10,6,-4.413796525245600,-8.662563429609130,-6.935965968243080,-13.612599675100100,3.4,-8,100,68,2.2,1012,-4,7,4,-9.163904081495520,-2.2848179028857500,0,0,0,0,1,1,1,0
1959,310,72,9,1,0.0,-1,100,70,0.0,1009,4,9,5,-3.9913946942177200,-8.559573544235030,-6.456667887705140,-13.846368968615500,3.4,-8,100,69,1.1,1012,-5,6,3,-9.335804264972020,-3.5836794954530000,0,0,0,0,2,2,1,0
1959,310,72,9,1,0.0,-1,100,70,0.0,1009,4,9,5,-3.9913946942177200,-8.559573544235030,-6.456667887705140,-13.846368968615500,3.4,-8,100,69,1.1,1012,-5,6,3,-9.335804264972020,-3.5836794954530000,0,0,0,0,2,2,1,0
2055,310,72,0,2,0.0,-1,100,71,0.0,1010,4,8,5,-3.6902384357320300,-8.693656949273050,-5.860966927339110,-13.807572801786600,3.4,-8,100,70,1.3,1012,-6,5,2,-9.405068866432770,-4.7921219416952100,0,0,0,0,2,1,0,0
2055,310,72,0,2,0.0,-1,100,71,0.0,1010,4,8,5,-3.6902384357320300,-8.693656949273050,-5.860966927339110,-13.807572801786600,3.4,-8,100,70,1.3,1012,-6,5,2,-9.405068866432770,-4.7921219416952100,0,0,0,0,2,1,0,0
2145,310,72,41,2,0.0,-1,100,73,0.0,1011,3,7,4,-3.1351846471519700,-8.613849023870830,-5.13030214988504,-14.095389311788600,3.4,-8,100,71,1.8,1012,-7,5,1,-8.981240369346290,-6.057923120933090,0,0,0,0,2,1,0,0
2145,310,72,41,2,0.0,-1,100,73,0.0,1011,3,7,4,-3.1351846471519700,-8.613849023870830,-5.13030214988504,-14.095389311788600,3.4,-8,100,71,1.8,1012,-7,5,1,-8.981240369346290,-6.057923120933090,0,0,0,0,2,1,0,0
645,311,69,0,0,0.0,-4,55,72,0.0,1015,1,5,5,-1.2370942307561300,-8.802382833258400,-1.8556413461342000,-13.203574249887600,3.3,-2,100,84,0.1,1007,1,7,3,-5.117434880378,-9.232096908693620,0,0,0,0,0,1,0,0
645,311,69,0,0,0.0,-4,55,72,0.0,1015,1,5,5,-1.2370942307561300,-8.802382833258400,-1.8556413461342000,-13.203574249887600,3.3,-2,100,84,0.1,1007,1,7,3,-5.117434880378,-9.232096908693620,0,0,0,0,0,1,0,0
745,311,69,33,2,0.0,-4,61,71,0.0,1016,1,6,5,-0.9001062114714590,-8.563938543449020,-1.3066057908456700,-12.431523692103400,3.3,-2,100,83,0.0,1007,0,6,2,-4.62725099388471,-9.487270488713430,0,0,0,0,0,1,0,0
745,311,69,33,2,0.0,-4,61,71,0.0,1016,1,6,5,-0.9001062114714590,-8.563938543449020,-1.3066057908456700,-12.431523692103400,3.3,-2,100,83,0.0,1007,0,6,2,-4.62725099388471,-9.487270488713430,0,0,0,0,0,1,0,0
845,311,69,1,0,0.0,-4,66,70,0.0,1017,1,8,5,-0.5813039478677130,-8.313033752165200,-0.8332023252770560,-11.915348378103500,3.3,-2,100,83,0.1,1007,0,4,2,-4.2329205586338,-9.972135912401440,0,0,0,0,0,0,0,0
845,311,69,1,0,0.0,-4,66,70,0.0,1017,1,8,5,-0.5813039478677130,-8.313033752165200,-0.8332023252770560,-11.915348378103500,3.3,-2,100,83,0.1,1007,0,4,2,-4.2329205586338,-9.972135912401440,0,0,0,0,0,0,0,0
940,311,69,0,2,0.0,-4,72,70,0.0,1018,1,10,5,-0.2908291391875140,-8.328256891825800,-0.3974664902229350,-11.381951085495300,3.3,-3,100,83,0.2,1007,0,2,3,-3.705218219361420,-10.18000339184730,0,0,0,0,1,1,0,0
940,311,69,0,2,0.0,-4,72,70,0.0,1018,1,10,5,-0.2908291391875140,-8.328256891825800,-0.3974664902229350,-11.381951085495300,3.3,-3,100,83,0.2,1007,0,2,3,-3.705218219361420,-10.18000339184730,0,0,0,0,1,1,0,0
1030,311,69,18,1,0.0,-4,80,68,0.0,1018,1,10,5,-1.47978154896972e-15,-8.055555555555560,-2.04107799857892e-15,-11.111111111111100,3.3,-3,100,81,0.1,1007,-1,2,2,-2.6208205356630700,-10.511537034656600,0,0,0,0,0,1,0,0
1030,311,69,18,1,0.0,-4,80,68,0.0,1018,1,10,5,-1.47978154896972e-15,-8.055555555555560,-2.04107799857892e-15,-11.111111111111100,3.3,-3,100,81,0.1,1007,-1,2,2,-2.6208205356630700,-10.511537034656600,0,0,0,0,0,1,0,0
1135,311,69,5,0,0.0,-4,88,66,0.0,1019,1,10,5,0.281134834547927,-8.050648328764940,0.3780778809437640,-10.826733959373500,3.3,-4,100,79,0.1,1007,-1,2,3,-1.286398624832110,-10.476876045102800,0,0,0,0,0,1,0,0
1135,311,69,5,0,0.0,-4,88,66,0.0,1019,1,10,5,0.281134834547927,-8.050648328764940,0.3780778809437640,-10.826733959373500,3.3,-4,100,79,0.1,1007,-1,2,3,-1.286398624832110,-10.476876045102800,0,0,0,0,0,1,0,0
1325,311,69,2,0,0.0,-4,97,63,0.0,1020,2,9,6,0.7020879276894660,-8.02490173462795,0.8957673560175950,-10.238667730387400,3.3,-4,100,76,0.1,1008,-1,2,3,0.8715574274765790,-9.961946980917460,0,0,0,0,0,1,0,0
1325,311,69,2,0,0.0,-4,97,63,0.0,1020,2,9,6,0.7020879276894660,-8.02490173462795,0.8957673560175950,-10.238667730387400,3.3,-4,100,76,0.1,1008,-1,2,3,0.8715574274765790,-9.961946980917460,0,0,0,0,0,1,0,0
1415,311,69,2,0,0.0,-5,98,62,0.0,1020,2,8,7,0.8420348429894270,-8.011426379355540,1.0743203169175400,-10.221475035729500,3.3,-3,100,74,0.1,1008,0,3,3,2.021363660728210,-9.509768340467560,0,0,0,0,0,0,0,0
1415,311,69,2,0,0.0,-5,98,62,0.0,1020,2,8,7,0.8420348429894270,-8.011426379355540,1.0743203169175400,-10.221475035729500,3.3,-3,100,74,0.1,1008,0,3,3,2.021363660728210,-9.509768340467560,0,0,0,0,0,0,0,0
1530,311,69,4,0,0.0,-5,99,61,0.0,1020,2,7,7,0.9817252663192450,-7.995510665999540,1.2525460294418000,-10.201168780758000,3.3,-3,100,72,0.2,1009,1,3,4,2.8326557817703500,-8.718018066038910,0,0,0,0,1,1,0,0
1530,311,69,4,0,0.0,-5,99,61,0.0,1020,2,7,7,0.9817252663192450,-7.995510665999540,1.2525460294418000,-10.201168780758000,3.3,-3,100,72,0.2,1009,1,3,4,2.8326557817703500,-8.718018066038910,0,0,0,0,1,1,0,0
1730,311,69,15,1,0.0,-5,98,62,0.0,1020,1,6,6,1.3505969374094600,-7.659615856761620,1.7847173815767800,-10.121635239292100,3.3,-3,100,71,0.1,1010,1,4,4,3.085946232195640,-8.039164783725910,0,0,0,0,1,1,0,0
1730,311,69,15,1,0.0,-5,98,62,0.0,1020,1,6,6,1.3505969374094600,-7.659615856761620,1.7847173815767800,-10.121635239292100,3.3,-3,100,71,0.1,1010,1,4,4,3.085946232195640,-8.039164783725910,0,0,0,0,1,1,0,0
1835,311,69,50,2,0.0,-6,97,62,0.0,1021,1,5,7,1.6170909285825700,-7.607814672374050,2.136870155626960,-10.05318367420860,3.3,-3,100,71,0.1,1011,0,4,3,3.2257789988592400,-7.984083192102890,0,0,0,0,0,1,0,0
1835,311,69,50,2,0.0,-6,97,62,0.0,1021,1,5,7,1.6170909285825700,-7.607814672374050,2.136870155626960,-10.05318367420860,3.3,-3,100,71,0.1,1011,0,4,3,3.2257789988592400,-7.984083192102890,0,0,0,0,0,1,0,0
2055,311,69,30,1,0.0,-6,76,64,0.0,1022,0,8,6,2.351325559968350,-6.82874526821729,3.165245946111240,-9.19254170721558,3.3,-4,100,74,0.1,1013,-1,3,3,3.1696369630552500,-6.797308402774870,0,0,0,0,0,0,0,0
2055,311,69,30,1,0.0,-6,76,64,0.0,1022,0,8,6,2.351325559968350,-6.82874526821729,3.165245946111240,-9.19254170721558,3.3,-4,100,74,0.1,1013,-1,3,3,3.1696369630552500,-6.797308402774870,0,0,0,0,0,0,0,0
830,312,68,7,1,0.0,-8,10,67,0.0,1027,-3,10,5,3.4962243947213200,-4.317477563649840,4.719902932873780,-5.828594710927280,0.2,-9,47,80,0.0,1022,-7,10,2,2.375139884206030,-6.525643199902140,0,0,0,0,0,0,0,0
830,312,68,7,1,0.0,-8,10,67,0.0,1027,-3,10,5,3.4962243947213200,-4.317477563649840,4.719902932873780,-5.828594710927280,0.2,-9,47,80,0.0,1022,-7,10,2,2.375139884206030,-6.525643199902140,0,0,0,0,0,0,0,0
1330,312,68,5,0,0.0,-6,6,60,0.0,1028,1,10,7,1.1370010739217500,-3.7189629398562500,1.3806441611907000,-4.515883569825450,0.2,-9,83,63,0.0,1024,-4,10,5,2.3878013407677800,-5.6253074377649100,0,0,0,0,0,0,0,0
1330,312,68,5,0,0.0,-6,6,60,0.0,1028,1,10,7,1.1370010739217500,-3.7189629398562500,1.3806441611907000,-4.515883569825450,0.2,-9,83,63,0.0,1024,-4,10,5,2.3878013407677800,-5.6253074377649100,0,0,0,0,0,0,0,0
2055,312,68,46,2,0.0,-4,7,66,0.0,1026,2,10,6,-1.140067144418900,-3.1323087359530300,-1.5200895258918600,-4.17641164793737,0.2,-9,38,68,0.0,1026,-5,10,4,-3.2802951449525400,-3.7735479011138600,0,0,0,0,0,0,0,0
2055,312,68,46,2,0.0,-4,7,66,0.0,1026,2,10,6,-1.140067144418900,-3.1323087359530300,-1.5200895258918600,-4.17641164793737,0.2,-9,38,68,0.0,1026,-5,10,4,-3.2802951449525400,-3.7735479011138600,0,0,0,0,0,0,0,0
1225,313,66,0,2,0.0,-4,79,61,0.2,1021,2,10,6,-2.7692737937231000,1.2913335775410300,-3.7762824459860400,1.7609094239195800,0.2,-9,65,63,0.0,1028,-4,7,5,-4.9081359172383200,-0.9540449768827240,0,0,0,0,0,0,0,0
1225,313,66,0,2,0.0,-4,79,61,0.2,1021,2,10,6,-2.7692737937231000,1.2913335775410300,-3.7762824459860400,1.7609094239195800,0.2,-9,65,63,0.0,1028,-4,7,5,-4.9081359172383200,-0.9540449768827240,0,0,0,0,0,0,0,0
1745,313,66,7,1,0.0,-1,98,70,0.2,1019,4,5,5,-1.2498647966127200,1.4895308616202400,-2.142625365621800,2.553481477063260,0.2,-4,100,79,0.5,1024,-1,2,3,-2.7760856306086000,0.09694304639583530,0,0,0,0,0,1,0,0
1745,313,66,7,1,0.0,-1,98,70,0.2,1019,4,5,5,-1.2498647966127200,1.4895308616202400,-2.142625365621800,2.553481477063260,0.2,-4,100,79,0.5,1024,-1,2,3,-2.7760856306086000,0.09694304639583530,0,0,0,0,0,1,0,0
1835,313,66,6,1,0.0,-1,100,71,0.2,1019,4,5,5,-0.808016033743895,1.4576995118989900,-1.61603206748779,2.9153990237979900,0.2,-3,100,84,0.7,1023,-1,2,2,-2.490486745229360,0.2178893568691470,0,0,0,0,0,1,0,0
1835,313,66,6,1,0.0,-1,100,71,0.2,1019,4,5,5,-0.808016033743895,1.4576995118989900,-1.61603206748779,2.9153990237979900,0.2,-3,100,84,0.7,1023,-1,2,2,-2.490486745229360,0.2178893568691470,0,0,0,0,0,1,0,0
2055,313,66,7,1,0.0,0,97,81,0.0,1019,3,6,3,-0.562377635859662,2.435925161963090,-0.9997824637505100,4.330533621267710,0.2,-6,83,77,0.8,1023,-2,4,4,-2.515698600742570,2.1868634299683600,0,0,0,0,1,1,0,0
2055,313,66,7,1,0.0,0,97,81,0.0,1019,3,6,3,-0.562377635859662,2.435925161963090,-0.9997824637505100,4.330533621267710,0.2,-6,83,77,0.8,1023,-2,4,4,-2.515698600742570,2.1868634299683600,0,0,0,0,1,1,0,0
730,314,75,3,0,0.0,2,26,88,0.0,1015,4,10,2,-0.6890933895424980,2.403154239845800,-1.378186779085000,4.8063084796915900,0.0,-4,82,95,0.0,1021,-4,6,0,0.7731838942225870,5.501489270786500,0,0,0,0,0,0,1,0
730,314,75,3,0,0.0,2,26,88,0.0,1015,4,10,2,-0.6890933895424980,2.403154239845800,-1.378186779085000,4.8063084796915900,0.0,-4,82,95,0.0,1021,-4,6,0,0.7731838942225870,5.501489270786500,0,0,0,0,0,0,1,0
830,314,75,1,0,0.0,2,33,87,0.0,1014,4,10,2,-0.9043559846032120,2.62644048777588,-1.8087119692064200,5.2528809755517600,0.0,-3,89,95,0.0,1020,-3,8,0,0.5807136848202970,5.525121640934850,0,0,0,0,0,0,1,0
830,314,75,1,0,0.0,2,33,87,0.0,1014,4,10,2,-0.9043559846032120,2.62644048777588,-1.8087119692064200,5.2528809755517600,0.0,-3,89,95,0.0,1020,-3,8,0,0.5807136848202970,5.525121640934850,0,0,0,0,0,0,1,0
1030,314,75,2,0,0.0,2,49,84,0.0,1013,5,9,3,-1.4344964418457800,2.6978954226245000,-2.7385841162510300,5.150527625010410,0.0,-2,94,93,0.0,1019,-1,10,1,0.0969578135404632,5.5547094175355100,0,0,0,0,0,0,0,0
1030,314,75,2,0,0.0,2,49,84,0.0,1013,5,9,3,-1.4344964418457800,2.6978954226245000,-2.7385841162510300,5.150527625010410,0.0,-2,94,93,0.0,1019,-1,10,1,0.0969578135404632,5.5547094175355100,0,0,0,0,0,0,0,0
1135,314,75,0,2,0.0,3,58,83,0.0,1013,5,9,2,-1.7086449828272800,2.53317036058485,-3.2619586035793600,4.836052506571080,0.0,-1,93,91,0.0,1019,0,10,1,-0.10180570421748700,5.832444888412280,0,0,0,0,0,0,0,0
