Tot Daily Flt,sdt,sat,departureoveralldelaytime,IROP,date_time,Sched departure,Sched arrival,Dep snowcm,Dep DewPointC,Dep cloudcover,Dep humidity,Dep precipMM,Dep pressure,Dep tempC,Dep visibility,Dep Snow,Dep Rain,Dep Fog,Dep Moderate,Dep FZ Rain,Dep Heavy,Dep TS,Dep Haze,Dep Drizzle,Dep Ice,Temp Dew Spread,Dep Wx,Dep Wy,Dep Gust Wx,Dep Gust Wy,Arr snowcm,Arr DewPointC,Arr cloudcover,Arr humidity,Arr precipMM,Arr pressure,Arr tempC,Arr visibility,Arr Snow,Arr Rain,Arr Fog,Arr Moderate,Arr FZ Rain,Arr Heavy,Arr TS,Arr Haze,Arr Temp Dew Spread,Arr Wx,Arr Wy,Arr Gust Wx,Arr Gust Wy
72,1/17/19 12:40,1/17/19 13:39,9,1,2019-01-17 12:00:00,2019-01-17 12:40:00,2019-01-17 13:39:00,0.0,-11,72,69,0.0,1027,-7,10,0,0,0,0,0,0,0,0,0,0,4,-1.726991025459935,1.3984897578885283,-3.238108172737378,2.6221682960409907,0.0,-17,27,76,0.0,1030,-15,10,0,0,0,0,0,0,0,0,2,-1.471579321431545,-0.7824526046431515,-1.9621057619087265,-1.043270139524202
72,1/17/19 17:00,1/17/19 17:59,13,1,2019-01-17 17:00:00,2019-01-17 17:00:00,2019-01-17 17:59:00,0.0,-9,62,72,0.0,1023,-5,10,0,0,0,0,0,0,0,0,0,0,4,-2.3746126600074104,1.9229234170967262,-3.238108172737378,2.6221682960409907,0.0,-17,22,72,0.0,1027,-14,10,0,0,0,0,0,0,0,0,3,-1.726991025459935,1.3984897578885283,-2.5904865381899023,2.0977346368327927
72,1/17/19 18:35,1/17/19 19:34,40,2,2019-01-17 18:00:00,2019-01-17 18:35:00,2019-01-17 19:34:00,0.0,-9,67,70,0.0,1022,-6,10,0,0,0,0,0,0,0,0,0,0,3,-2.4402751695889506,1.838879237409036,-3.105804761295028,2.3403917567024095,0.0,-18,15,72,0.0,1026,-15,10,0,0,0,0,0,0,0,0,3,-1.306189449538829,1.7978155430554388,-2.122557855500597,2.921450257465088
72,1/17/19 19:30,1/17/19 20:29,0,2,2019-01-17 19:00:00,2019-01-17 19:30:00,2019-01-17 20:29:00,0.0,-9,78,70,0.0,1020,-7,10,0,0,0,0,0,0,0,0,0,0,2,-2.407810636020539,1.881187841272845,-2.845594388024274,2.2232219942315443,0.0,-19,15,71,0.0,1026,-16,10,0,0,0,0,0,0,0,0,3,-1.0565456543517484,2.265769467591625,-1.7609094239195806,3.776282445986042
72,1/17/19 20:55,1/17/19 21:54,3,0,2019-01-17 20:00:00,2019-01-17 20:55:00,2019-01-17 21:54:00,0.0,-8,89,69,0.0,1019,-8,10,0,0,0,0,0,0,0,0,0,0,0,-2.3746126600074104,1.9229234170967262,-2.5904865381899023,2.0977346368327927,0.0,-20,14,70,0.0,1025,-18,10,0,0,0,0,0,0,0,0,2,-0.6470476127563021,2.4148145657226707,-1.150306867122315,4.29300367239586
72,1/17/19 7:30,1/17/19 8:29,9,1,2019-01-17 07:00:00,2019-01-17 07:30:00,2019-01-17 08:29:00,0.0,-14,25,68,0.0,1029,-10,10,0,0,0,0,0,0,0,0,0,0,4,-0.6243443223598535,1.545306424277979,-0.7284017094198291,1.8028574949909755,0.0,-20,14,83,0.0,1030,-19,10,0,0,0,0,0,0,0,0,1,-0.8583805399304099,-2.6418236563754265,-1.1158947019095329,-3.4343707532880545
72,1/17/19 8:30,1/17/19 9:29,34,2,2019-01-17 08:00:00,2019-01-17 08:30:00,2019-01-17 09:29:00,0.0,-14,32,68,0.0,1029,-10,10,0,0,0,0,0,0,0,0,0,0,4,-0.9559607272517431,1.36525340714832,-1.4339410908776147,2.04788011072248,0.0,-20,16,85,0.0,1030,-19,10,0,0,0,0,0,0,0,0,1,-0.9365164835397808,-2.317959636416968,-1.2486886447197076,-3.0906128485559576
72,1/18/19 10:30,1/18/19 11:29,16,1,2019-01-18 10:00:00,2019-01-18 10:30:00,2019-01-18 11:29:00,0.7,-6,62,74,0.0,1016,-3,8,0,0,0,0,0,0,0,0,0,0,3,1.4687712111070577,-3.2989141525982806,2.485612818796559,-5.582777796704782,2.8,-15,98,79,0.1,1015,-12,2,1,0,0,0,0,0,0,0,3,-0.37101749100994824,1.9087195233704577,-0.6360299845884827,3.2720906114922133
72,1/18/19 13:45,1/18/19 14:44,6,1,2019-01-18 13:00:00,2019-01-18 13:45:00,2019-01-18 14:44:00,0.7,-7,64,64,0.0,1018,-2,10,1,1,0,0,0,0,0,0,0,0,5,1.9770903541395353,-4.893470343546934,2.497377289439413,-6.181225697111916,2.8,-12,90,77,0.3,1015,-10,3,0,0,0,0,0,0,0,0,2,-2.62644048777588,-0.9043559846032133,-2.62644048777588,-0.9043559846032133
72,1/18/19 15:30,1/18/19 16:29,0,0,2019-01-18 15:00:00,2019-01-18 15:30:00,2019-01-18 16:29:00,0.7,-8,82,59,0.0,1019,-2,10,0,0,0,0,0,0,0,0,0,0,6,2.2892625153194617,-5.666123555685923,2.705492063559364,-6.6963278385379095,2.8,-11,83,76,0.5,1016,-9,5,0,0,0,0,0,0,0,0,2,1.8055555555555556,-3.1273139581104727,1.8055555555555556,-3.1273139581104727
72,1/18/19 16:00,1/18/19 16:59,19,1,2019-01-18 16:00:00,2019-01-18 16:00:00,2019-01-18 16:59:00,0.7,-8,82,60,0.0,1020,-2,10,0,0,0,0,0,0,0,0,0,0,6,2.4652731934874144,-5.286795424380457,3.0522430014606083,-6.545556239709137,2.8,-12,77,75,0.2,1017,-9,6,1,0,0,0,0,0,0,0,3,2.0607971386846846,-3.297964818386102,2.502396525545689,-4.0046715651831235
72,1/18/19 17:00,1/18/19 17:59,0,0,2019-01-18 17:00:00,2019-01-18 17:00:00,2019-01-18 17:59:00,0.7,-9,82,60,0.0,1020,-3,10,0,0,0,0,0,0,0,0,0,0,6,2.6081753488105024,-4.905264404771817,3.390627953453653,-6.376843726203362,2.8,-12,72,74,0.0,1018,-9,8,1,0,0,0,0,0,0,0,3,2.2693293125626113,-3.4944606997726013,3.1770610375876553,-4.892244979681641
72,1/18/19 18:00,1/18/19 18:59,4,0,2019-01-18 18:00:00,2019-01-18 18:00:00,2019-01-18 18:59:00,0.7,-9,82,61,0.0,1021,-4,10,0,0,0,0,0,0,0,0,0,0,5,2.7182565064697295,-4.52393853148337,3.5766532979864865,-5.952550699320224,2.8,-13,66,73,0.0,1019,-10,10,1,0,0,0,0,0,0,0,3,2.3299704311281095,-3.4543232189793422,3.883284051880182,-5.75720536496557
72,1/18/19 9:20,1/18/19 10:19,3,0,2019-01-18 09:00:00,2019-01-18 09:20:00,2019-01-18 10:19:00,0.7,-6,66,77,0.0,1016,-3,7,0,0,0,0,0,0,0,0,0,0,3,1.3394673929666252,-2.746315141469677,2.557165022936285,-5.242965270078474,2.8,-15,100,80,0.3,1015,-13,2,1,0,0,0,0,0,0,0,2,0.2887662372468881,1.3585383343525077,0.7507922168419091,3.5321996693165203
22,1/19/19 10:00,1/19/19 10:59,27,1,2019-01-19 10:00:00,2019-01-19 10:00:00,2019-01-19 10:59:00,6.0,-16,100,69,0.1,1029,-12,3,0,0,0,0,0,0,0,0,0,0,4,4.255802461772101,3.571042276036329,4.894172831037916,4.106698617441779,0.2,-27,83,62,0.0,1032,-22,10,0,0,0,0,0,0,0,0,5,-2.4904867452293638,-0.21788935686914485,-3.8740904925790103,-0.33893899957422535
22,1/19/19 12:05,1/19/19 13:04,26,1,2019-01-19 12:00:00,2019-01-19 12:05:00,2019-01-19 13:04:00,6.0,-15,100,71,0.7,1028,-12,2,0,0,0,0,0,0,0,0,0,0,3,3.6447723832805963,4.1928310012376215,4.373726859936716,5.031397201485146,0.2,-26,93,59,0.0,1031,-21,10,0,0,0,0,0,0,0,0,5,1.708644982827282,2.5331703605848492,2.1746390690529047,3.2240350043807173
22,1/19/19 13:00,1/19/19 13:59,0,0,2019-01-19 13:00:00,2019-01-19 13:00:00,2019-01-19 13:59:00,6.0,-15,100,73,0.4,1027,-12,2,0,0,0,0,0,0,0,0,0,0,3,3.7495943898381463,4.468592584860705,4.463802845045413,5.319753077215125,0.2,-25,94,59,0.0,1031,-20,9,0,0,0,0,0,0,0,0,5,1.387193193648615,2.7225199350200127,1.8916270822481118,3.7125271841181995
22,1/19/19 14:15,1/19/19 15:14,9,1,2019-01-19 14:00:00,2019-01-19 14:15:00,2019-01-19 15:14:00,6.0,-15,100,74,0.8,1025,-12,2,0,0,0,0,0,0,0,0,0,0,3,4.020658053929519,4.965099198197314,4.545091713137716,5.612720832744789,0.2,-25,96,58,0.0,1031,-19,9,0,0,0,0,0,0,0,0,6,0.9947915830635344,2.8890845365534674,1.4469695753651413,4.202304780441408
75,1/2/19 10:30,1/2/19 11:29,6,1,2019-01-02 10:00:00,2019-01-02 10:30:00,2019-01-02 11:29:00,0.2,-11,7,66,0.0,1028,-7,10,0,0,0,0,0,0,0,0,0,0,4,0.5150283239582458,1.5850941938252558,0.7725424859373686,2.3776412907378837,0.0,-22,0,74,0.0,1031,-19,10,0,0,0,0,0,0,0,0,3,0.09683971416406432,-1.1068829978797172,0.16946949978711257,-1.9370452462895051
75,1/2/19 11:30,1/2/19 12:29,20,1,2019-01-02 11:00:00,2019-01-02 11:30:00,2019-01-02 12:29:00,0.2,-11,11,64,0.0,1028,-7,10,0,0,0,0,0,0,0,0,0,0,4,0.07268882811519996,1.386985464936908,0.13083989060735993,2.4965738368864345,0.0,-21,0,71,0.0,1030,-17,10,0,0,0,0,0,0,0,0,4,-2.0410779985789218e-16,-1.1111111111111112,-3.061616997868383e-16,-1.6666666666666667
75,1/2/19 12:50,1/2/19 13:49,14,1,2019-01-02 12:00:00,2019-01-02 12:50:00,2019-01-02 13:49:00,0.2,-11,15,62,0.0,1028,-6,10,0,0,0,0,0,0,0,0,0,0,5,-0.28876623724688766,1.358538334352508,-0.5197792270443978,2.4453690018345142,0.0,-20,0,69,0.0,1030,-16,10,0,0,0,0,0,0,0,0,4,-0.11614273696405927,-1.1050243281869705,-0.11614273696405927,-1.1050243281869705
75,1/2/19 13:55,1/2/19 14:54,6,1,2019-01-02 13:00:00,2019-01-02 13:55:00,2019-01-02 14:54:00,0.2,-11,25,62,0.0,1027,-6,10,0,0,0,0,0,0,0,0,0,0,5,-0.5700335722094478,1.5661543679765142,-0.8550503583141718,2.3492315519647713,0.0,-19,9,67,0.0,1029,-15,10,0,0,0,0,0,0,0,0,4,-0.5722645276778383,-0.9524081118912358,-0.7153306595972979,-1.1905101398640445
75,1/2/19 14:30,1/2/19 15:29,51,2,2019-01-02 14:00:00,2019-01-02 14:30:00,2019-01-02 15:29:00,0.2,-10,35,63,0.0,1025,-5,10,0,0,0,0,0,0,0,0,0,0,5,-0.912861372083676,1.716842541670136,-1.3040876744052514,2.4526322023859084,0.0,-19,19,65,0.0,1028,-14,10,0,0,0,0,0,0,0,0,5,-1.1377111726236,-0.7966339393764525,-1.1377111726236,-0.7966339393764525
75,1/2/19 17:35,1/2/19 18:34,5,0,2019-01-02 17:00:00,2019-01-02 17:35:00,2019-01-02 18:34:00,0.2,-8,71,69,0.0,1021,-5,10,0,0,0,0,0,0,0,0,0,0,3,-1.6401475724762689,1.8867739505569299,-2.0046248108043283,2.3060570506806917,0.0,-18,67,69,0.0,1026,-15,10,0,0,0,0,0,0,0,0,3,-1.026102458876097,1.3133512560112035,-1.5391536883141455,1.970026884016805
75,1/2/19 18:55,1/2/19 19:54,25,1,2019-01-02 18:00:00,2019-01-02 18:55:00,2019-01-02 19:54:00,0.2,-7,84,71,0.0,1019,-5,10,0,0,0,0,0,0,0,0,0,0,2,-1.7366459261474927,1.7983495008466286,-2.31552790152999,2.3977993344621713,0.0,-19,86,71,0.0,1025,-16,10,0,0,0,0,0,0,0,0,3,-0.2031155723419123,1.6542435860688702,-0.3385259539031871,2.757072643448117
75,1/2/19 20:29,1/2/19 21:28,35,2,2019-01-02 20:00:00,2019-01-02 20:29:00,2019-01-02 21:28:00,0.2,-6,95,72,0.1,1019,-6,8,0,0,0,0,0,0,0,0,0,0,0,-2.4402751695889506,1.838879237409036,-2.883961564059669,2.1732209169379515,0.0,-20,91,75,0.0,1024,-17,9,0,0,0,0,0,0,0,0,3,0.1742141054460891,1.6575364922804556,0.3484282108921782,3.3150729845609113
75,1/2/19 6:45,1/2/19 7:44,11,1,2019-01-02 06:00:00,2019-01-02 06:45:00,2019-01-02 07:44:00,0.2,-11,2,74,0.0,1028,-8,10,0,0,0,0,0,0,0,0,0,0,3,2.0882058239686856,0.7600447629459305,2.8712830079569422,1.0450615490506543,0.0,-23,40,79,0.0,1029,-21,10,0,0,0,0,0,0,0,0,2,0.5032592543660134,-1.8781891066731882,0.8627301503417373,-3.219752754296894
75,1/2/19 8:30,1/2/19 9:29,14,1,2019-01-02 08:00:00,2019-01-02 08:30:00,2019-01-02 09:29:00,0.2,-11,3,70,0.0,1028,-8,10,0,0,0,0,0,0,0,0,0,0,3,1.3749298523071758,1.3749298523071756,1.9641855032959654,1.9641855032959652,0.0,-23,13,77,0.0,1030,-20,10,0,0,0,0,0,0,0,0,3,0.2887662372468869,-1.358538334352508,0.5197792270443964,-2.4453690018345147
65,1/20/19 10:20,1/20/19 11:19,0,2,2019-01-20 10:00:00,2019-01-20 10:20:00,2019-01-20 11:19:00,0.0,-19,74,72,0.0,1020,-17,6,0,0,0,0,0,0,0,0,0,0,2,9.300962111781963,-1.640010566854351,10.668750657632254,-1.8811885913917556,12.8,-23,100,75,1.0,1017,-20,2,1,0,0,1,0,0,0,0,3,3.2619586035793566,4.836052506571076,4.349278138105809,6.448070008761435
65,1/20/19 11:05,1/20/19 12:04,0,2,2019-01-20 11:00:00,2019-01-20 11:05:00,2019-01-20 12:04:00,0.0,-19,62,71,0.0,1021,-16,6,0,0,0,0,0,0,0,1,0,0,3,8.661067242535424,-1.9995649275010252,10.285017350510815,-2.3744833514074672,12.8,-23,100,74,0.7,1016,-20,2,1,0,0,1,0,0,0,0,3,3.9120661639429343e-16,6.388888888888889,4.762515330017485e-16,7.777777777777778
65,1/20/19 13:45,1/20/19 14:44,1,0,2019-01-20 13:00:00,2019-01-20 13:45:00,2019-01-20 14:44:00,0.0,-18,41,70,0.0,1023,-15,6,0,0,0,0,0,0,0,0,0,0,3,7.397106237851194,-2.4034655118051482,10.038929894226621,-3.2618460517355583,12.8,-23,100,73,0.5,1013,-20,2,1,0,0,0,0,0,0,0,3,-6.264617471906057,-2.2801342888377913,-7.569746111886484,-2.7551622656789974
65,1/20/19 14:45,1/20/19 15:44,0,0,2019-01-20 14:00:00,2019-01-20 14:45:00,2019-01-20 15:44:00,0.0,-17,32,69,0.0,1025,-14,8,0,0,0,0,0,0,0,0,0,0,3,6.828745268217286,-2.35132555996836,10.24311790232593,-3.52698833995254,12.8,-23,100,72,0.6,1011,-20,2,1,0,0,0,0,0,0,0,3,0.6968564217843534,-6.6301459691218225,0.8710705272304418,-8.287682461402278
65,1/20/19 15:35,1/20/19 16:34,42,2,2019-01-20 15:00:00,2019-01-20 15:35:00,2019-01-20 16:34:00,0.0,-17,23,68,0.0,1026,-13,10,0,0,0,0,0,0,0,0,0,0,4,5.964541613732121,-2.289573010983866,10.113787953719683,-3.8823194534074252,12.8,-23,100,72,0.8,1010,-20,2,1,0,0,0,0,0,0,0,3,6.61697434427548,-0.8124622893676541,8.54692519468916,-1.0494304570998865
65,1/20/19 16:15,1/20/19 17:14,7,1,2019-01-20 16:00:00,2019-01-20 16:15:00,2019-01-20 17:14:00,0.0,-18,21,67,0.0,1026,-13,10,0,0,0,0,0,0,0,1,0,0,5,6.223869509981344,-2.3891196636353387,10.373115849968906,-3.9818661060588973,12.8,-23,100,72,0.4,1011,-20,2,1,0,0,0,0,0,0,0,3,6.565385020081386,-1.1576545177795419,8.753846693441849,-1.5435393570393892
65,1/20/19 17:00,1/20/19 17:59,7,1,2019-01-20 17:00:00,2019-01-20 17:00:00,2019-01-20 17:59:00,0.0,-19,19,66,0.0,1025,-13,10,0,0,0,0,0,0,0,0,0,0,6,6.223869509981344,-2.3891196636353387,10.373115849968906,-3.9818661060588973,12.8,-23,100,72,0.1,1012,-20,2,1,0,0,0,0,0,0,0,3,6.495800431901568,-1.499673695625769,8.931725593864655,-2.0620513314854323
65,1/20/19 17:45,1/20/19 18:44,66,2,2019-01-20 17:00:00,2019-01-20 17:45:00,2019-01-20 18:44:00,0.0,-19,19,66,0.0,1025,-13,10,0,0,0,0,0,0,0,0,0,0,6,6.223869509981344,-2.3891196636353387,10.373115849968906,-3.9818661060588973,12.8,-23,100,72,0.1,1012,-20,2,1,0,0,0,0,0,0,0,3,6.495800431901568,-1.499673695625769,8.931725593864655,-2.0620513314854323
65,1/20/19 18:45,1/20/19 19:44,93,2,2019-01-20 18:00:00,2019-01-20 18:45:00,2019-01-20 19:44:00,0.0,-19,18,66,0.0,1025,-14,10,0,0,0,0,0,0,0,0,0,0,5,6.483197406230566,-2.488666316286811,10.63244374621813,-4.08141275871037,12.8,-23,100,72,0.1,1014,-20,2,1,0,0,0,0,0,0,0,3,6.439505508593789,-1.7254603006834712,9.390945533365942,-2.516296271830062
65,1/20/19 20:55,1/20/19 21:54,39,2,2019-01-20 20:00:00,2019-01-20 20:55:00,2019-01-20 21:54:00,0.0,-22,22,64,0.0,1025,-15,10,0,0,0,0,0,0,0,0,0,0,7,6.786668927898227,-2.4701454795742728,10.702054847839513,-3.8952294100978917,12.8,-24,100,69,0.1,1017,-21,3,1,0,0,0,0,0,0,0,3,6.223869509981344,-2.3891196636353387,9.076476368722792,-3.484132842801535
65,1/20/19 21:45,1/20/19 22:44,21,1,2019-01-20 21:00:00,2019-01-20 21:45:00,2019-01-20 22:44:00,0.0,-23,24,64,0.0,1025,-16,10,0,0,0,0,0,0,0,0,0,0,7,7.091389316994874,-2.4417611584286814,10.768405999881105,-3.7078595368731833,12.8,-25,100,67,0.1,1019,-22,3,0,0,0,0,0,0,0,0,3,6.0903030509506735,-2.7115776205053344,9.13545457642601,-4.0673664307580015
65,1/20/19 9:00,1/20/19 9:59,16,1,2019-01-20 09:00:00,2019-01-20 09:00:00,2019-01-20 09:59:00,0.0,-20,87,73,0.0,1019,-18,7,0,0,0,0,0,0,0,0,0,0,2,9.627606223876377,-1.3530718148895293,10.727904078033678,-1.507708593734047,12.8,-23,100,76,2.0,1018,-21,2,1,0,0,1,0,0,0,0,2,4.893470343546934,1.9770903541395355,6.953878909250905,2.80954945061934
71,1/21/19 10:30,1/21/19 11:29,5,0,2019-01-21 10:00:00,2019-01-21 10:30:00,2019-01-21 11:29:00,0.0,-22,35,69,0.0,1030,-18,10,0,0,0,0,0,0,0,0,0,0,4,5.641054065487589,-2.9994016511320805,8.584212708350679,-4.564306860418382,0.8,-29,92,60,0.1,1023,-24,1,1,0,0,0,0,0,0,0,5,5.031397201485146,-4.373726859936716,8.176020452413363,-7.107306147397164
71,1/21/19 11:35,1/21/19 12:34,90,2,2019-01-21 11:00:00,2019-01-21 11:35:00,2019-01-21 12:34:00,0.0,-21,50,66,0.0,1031,-17,10,0,0,0,0,0,0,0,0,0,0,4,4.762040559456178,-2.8613226383891917,7.857366923102694,-4.721182353342166,0.8,-28,86,59,0.1,1023,-23,0,1,0,0,0,0,0,0,0,5,5.241038751547027,-4.555965479100746,8.176020452413363,-7.107306147397164
71,1/21/19 13:25,1/21/19 14:24,51,2,2019-01-21 13:00:00,2019-01-21 13:25:00,2019-01-21 14:24:00,0.0,-21,66,61,0.0,1032,-15,10,0,0,0,0,0,0,0,0,0,0,6,3.771334353001105,-2.8419042759957835,6.877139114296132,-5.1822960326981935,0.8,-26,69,58,0.0,1024,-21,1,0,0,0,0,0,0,0,0,5,4.875691344127805,-4.546655733749988,7.719844628202357,-7.1988715784374815
71,1/21/19 14:15,1/21/19 15:14,9,1,2019-01-21 14:00:00,2019-01-21 14:15:00,2019-01-21 15:14:00,0.0,-21,65,58,0.0,1033,-15,10,0,0,0,0,0,0,0,0,0,0,6,3.5639063510519784,-3.098056525788507,6.289246501856433,-5.467158574920895,0.8,-26,57,58,0.0,1025,-21,2,0,0,0,0,0,0,0,0,5,4.595782057719158,-4.438095144599152,7.59303122579687,-7.332505021511641
71,1/21/19 15:45,1/21/19 16:44,14,1,2019-01-21 15:00:00,2019-01-21 15:45:00,2019-01-21 16:44:00,0.0,-20,65,56,0.0,1033,-14,10,0,0,0,0,0,0,0,0,0,0,6,3.3391153556031408,-3.339115355603142,5.892556509887896,-5.892556509887898,0.8,-25,45,58,0.0,1026,-20,3,0,0,0,0,0,0,0,0,5,4.1247895569215265,-4.124789556921528,7.463904912524668,-7.4639049125246695
71,1/21/19 20:55,1/21/19 21:54,3,0,2019-01-21 20:00:00,2019-01-21 20:55:00,2019-01-21 21:54:00,0.0,-19,9,67,0.0,1034,-14,10,0,0,0,0,0,0,0,0,0,0,5,2.683578536446146,-2.4163049674069876,4.954298836515962,-4.460870709059054,0.8,-26,17,62,0.0,1025,-21,10,0,0,0,0,0,0,0,0,5,3.00907511576024,-3.993177550236466,6.01815023152048,-7.986355100472932
71,1/21/19 21:55,1/21/19 22:54,5,0,2019-01-21 21:00:00,2019-01-21 21:55:00,2019-01-21 22:54:00,0.0,-18,1,70,0.0,1035,-15,10,0,0,0,0,0,0,0,0,0,0,3,2.515698600742573,-2.186863429968358,4.612114101361383,-4.009249621608656,0.8,-26,16,64,0.0,1025,-21,10,0,0,0,0,0,0,0,0,5,2.6123788990776573,-3.595631086110878,5.877852522924729,-8.090169943749476
71,1/21/19 6:45,1/21/19 7:44,4,0,2019-01-21 06:00:00,2019-01-21 06:45:00,2019-01-21 07:44:00,0.0,-24,5,71,0.0,1025,-22,10,0,0,0,0,0,0,0,0,0,0,2,7.804317055037816,-3.6392128094338054,10.07008652262944,-4.695758463785555,0.8,-30,100,65,0.2,1023,-26,2,1,0,0,0,0,0,0,0,4,4.255802461772099,-3.571042276036331,8.08602467736699,-6.7849803244690285
71,1/21/19 7:25,1/21/19 8:24,72,2,2019-01-21 07:00:00,2019-01-21 07:25:00,2019-01-21 08:24:00,0.0,-24,10,71,0.0,1026,-21,10,0,0,0,0,0,0,0,0,0,0,3,7.300812728906345,-3.4044248862445277,9.818334359563705,-4.578364502190917,0.8,-30,99,64,0.1,1023,-26,2,1,0,0,0,0,0,0,0,4,4.468592584860704,-3.749594389838147,8.08602467736699,-6.7849803244690285
71,1/21/19 8:15,1/21/19 9:14,11,1,2019-01-21 08:00:00,2019-01-21 08:15:00,2019-01-21 09:14:00,0.0,-23,15,72,0.0,1027,-20,10,0,0,0,0,0,0,0,0,0,0,3,6.797308402774873,-3.16963696305525,9.566582196497968,-4.460970540596278,0.8,-30,98,63,0.2,1023,-26,2,1,0,0,0,0,0,0,0,4,4.681382707949309,-3.928146503639964,8.298814800455595,-6.963532438270846
71,1/21/19 9:30,1/21/19 10:29,19,1,2019-01-21 09:00:00,2019-01-21 09:30:00,2019-01-21 10:29:00,0.0,-22,20,72,0.0,1029,-20,10,0,0,0,0,0,0,0,0,0,0,2,6.545556239709137,-3.052243001460611,9.314830033432234,-4.343576579001639,0.8,-30,97,61,0.2,1023,-26,1,1,0,0,0,0,0,0,0,4,4.612114101361383,-4.009249621608656,8.385662002475243,-7.2895447665611925
64,1/22/19 10:30,1/22/19 11:29,8,1,2019-01-22 10:00:00,2019-01-22 10:30:00,2019-01-22 11:29:00,0.0,-14,44,83,0.0,1033,-12,10,0,0,0,0,0,0,0,0,0,0,2,-3.0091348008706356,-0.5305916539822875,-3.0091348008706356,-0.5305916539822875,0.0,-25,17,67,0.0,1034,-22,10,0,0,0,0,0,0,0,0,3,-1.1349762493488673,-2.2275163104709197,-1.8916270822481123,-3.7125271841181995
64,1/22/19 11:25,1/22/19 12:24,6,1,2019-01-22 11:00:00,2019-01-22 11:25:00,2019-01-22 12:24:00,0.0,-13,61,80,0.0,1031,-11,10,0,0,0,0,0,0,0,0,0,0,2,-3.8794157510104275,0.27127517567159926,-3.325213500866081,0.2325215791470851,0.0,-23,22,67,0.0,1032,-19,10,0,0,0,0,0,0,0,0,4,-1.553313620752076,-2.302882145986226,-2.0193077069776986,-2.993746789782094
64,1/22/19 13:30,1/22/19 14:29,12,1,2019-01-22 13:00:00,2019-01-22 13:30:00,2019-01-22 14:29:00,0.0,-11,78,74,0.0,1028,-8,10,0,0,0,0,0,0,0,0,0,0,3,-4.244305218634955,2.0700859709484205,-3.7449751929131962,1.8265464449544888,0.0,-20,29,66,0.0,1029,-16,10,0,0,0,0,0,0,0,0,4,-2.5534814770632606,-2.1426253656217975,-2.3406913539746554,-1.9640732518199808
64,1/22/19 17:00,1/22/19 17:59,9,1,2019-01-22 17:00:00,2019-01-22 17:00:00,2019-01-22 17:59:00,0.0,-10,54,67,0.0,1022,-6,10,0,0,0,0,0,0,0,0,0,0,4,-3.5355339059327373,3.5355339059327378,-3.731952456262334,3.7319524562623343,0.0,-18,67,71,0.0,1027,-14,10,0,0,0,0,0,0,0,0,4,-3.5841944364825515,0.4400837400741439,-3.30848717213774,0.40623114468382515
64,1/22/19 19:25,1/22/19 20:24,23,1,2019-01-22 19:00:00,2019-01-22 19:25:00,2019-01-22 20:24:00,0.0,-8,45,68,0.0,1020,-7,10,0,0,0,0,0,0,0,0,0,0,1,-3.721161892031742,2.9072903001489423,-4.596729396039211,3.5913586060663407,0.0,-17,85,74,0.0,1026,-15,10,0,0,0,0,0,0,0,0,2,-3.297964818386101,2.0607971386846855,-3.297964818386101,2.0607971386846855
64,1/22/19 20:55,1/22/19 21:54,5,0,2019-01-22 20:00:00,2019-01-22 20:55:00,2019-01-22 21:54:00,0.0,-7,47,70,0.0,1019,-8,10,0,0,0,0,0,0,0,0,0,0,1,-4.130148617047147,2.28937876227437,-5.344898210296307,2.9627254570609494,0.0,-17,85,74,0.0,1025,-16,10,0,0,0,0,0,0,0,0,1,-3.2504608960852024,3.0311038224999933,-3.0473070900798773,2.8416598335937437
64,1/22/19 21:55,1/22/19 22:54,36,2,2019-01-22 21:00:00,2019-01-22 21:55:00,2019-01-22 22:54:00,0.0,-7,50,71,0.0,1018,-9,10,0,0,0,0,0,0,0,0,0,0,2,-4.149246339987563,1.5927464424235567,-5.9645416137321225,2.2895730109838626,0.0,-17,86,73,0.0,1024,-17,10,0,0,0,0,0,0,0,0,0,-2.7756525802700116,3.8203580289928074,-2.612378899077658,3.5956310861108776
64,1/22/19 6:50,1/22/19 7:49,8,1,2019-01-22 06:00:00,2019-01-22 06:50:00,2019-01-22 07:49:00,0.0,-17,16,86,0.0,1037,-16,10,0,0,0,0,0,0,0,0,0,0,1,-0.3248574496919301,-1.0625608399589281,-0.7309292618068426,-2.3907618899075884,0.0,-28,0,71,0.0,1035,-25,10,0,0,0,0,0,0,0,0,3,0.5775324744937738,-2.717076668705016,1.3860779387850573,-6.520984004892039
64,1/22/19 7:30,1/22/19 8:29,24,1,2019-01-22 07:00:00,2019-01-22 07:30:00,2019-01-22 08:29:00,0.0,-16,20,85,0.0,1036,-15,10,0,0,0,0,0,0,0,0,0,0,1,-0.776656810376038,-1.151441072993113,-1.3979822586768684,-2.0725939313876034,0.0,-28,4,70,0.0,1035,-24,10,0,0,0,0,0,0,0,0,4,0.043631016093207825,-2.499619237890978,0.10665359489450801,-6.110180359289058
